Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      1.71     0.00   208432     0.00     0.00  __gnu_cxx::__normal_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > >::difference_type __gnu_cxx::operator-<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > >(__gnu_cxx::__normal_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > > const&, __gnu_cxx::__normal_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > > const&)
  0.00      1.71     0.00   206930     0.00     0.00  __gnu_cxx::new_allocator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*>::~new_allocator()
  0.00      1.71     0.00   206930     0.00     0.00  std::allocator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*>::~allocator()
  0.00      1.71     0.00   206930     0.00     0.00  std::_Vector_base<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::allocator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*> >::_Vector_impl::~_Vector_impl()
  0.00      1.71     0.00   206930     0.00     0.00  std::_Vector_base<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::allocator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*> >::~_Vector_base()
  0.00      1.71     0.00   206930     0.00     0.00  std::vector<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::allocator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*> >::~vector()
  0.00      1.71     0.00   201775     0.00     0.00  __gnu_cxx::__normal_iterator<game::penguin::BoardCell**, std::vector<game::penguin::BoardCell*, std::allocator<game::penguin::BoardCell*> > >::__normal_iterator(game::penguin::BoardCell** const&)
  0.00      1.71     0.00   156959     0.00     0.00  game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const& std::forward<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&>(std::remove_reference<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&>::type&)
  0.00      1.71     0.00   155444     0.00     0.00  std::__deque_buf_size(unsigned long)
  0.00      1.71     0.00   155101     0.00     0.00  bool __gnu_cxx::operator!=<game::penguin::PenguinPawn**, std::vector<game::penguin::PenguinPawn*, std::allocator<game::penguin::PenguinPawn*> > >(__gnu_cxx::__normal_iterator<game::penguin::PenguinPawn**, std::vector<game::penguin::PenguinPawn*, std::allocator<game::penguin::PenguinPawn*> > > const&, __gnu_cxx::__normal_iterator<game::penguin::PenguinPawn**, std::vector<game::penguin::PenguinPawn*, std::allocator<game::penguin::PenguinPawn*> > > const&)
  0.00      1.71     0.00   152135     0.00     0.00  std::_Deque_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>&, game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*>::_S_buffer_size()
  0.00      1.71     0.00   149108     0.00     0.00  game::AbstractPawn<game::penguin::HumanPlayer, game::penguin::BoardCell>::setCurrentCell(game::penguin::BoardCell*)
  0.00      1.71     0.00   147163     0.00     0.00  std::deque<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > >::size() const
  0.00      1.71     0.00   146810     0.00     0.00  game::History<game::penguin::BoardCell, game::penguin::PenguinPawn>::size() const
  0.00      1.71     0.00   146646     0.00     0.00  std::_Deque_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>&, game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*>::difference_type std::operator-<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>&, game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*>(std::_Deque_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>&, game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*> const&, std::_Deque_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>&, game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*> const&)
  0.00      1.71     0.00   146212     0.00     0.00  std::stack<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::deque<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > >::size() const
  0.00      1.71     0.00   119408     0.00     0.00  std::vector<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*, std::allocator<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>*> >::size() const
  0.00      1.71     0.00   117300     0.00     0.00  std::back_insert_iterator<std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > > std::back_inserter<std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > >(std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > >&)
  0.00      1.71     0.00   110531     0.00     0.00  std::_Vector_base<game::penguin::BoardCell*, std::allocator<game::penguin::BoardCell*> >::_Vector_impl::~_Vector_impl()
  0.00      1.71     0.00   106139     0.00     0.00  std::back_insert_iterator<std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > >::back_insert_iterator(std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > >&)
  0.00      1.71     0.00   104218     0.00     0.00  game::AbstractPlayer::getId() const
  0.00      1.71     0.00   104180     0.00     0.00  std::vector<game::penguin::BoardCell*, std::allocator<game::penguin::BoardCell*> >::begin()
  0.00      1.71     0.00   103849     0.00     0.00  __gnu_cxx::__normal_iterator<game::penguin::PenguinPawn**, std::vector<game::penguin::PenguinPawn*, std::allocator<game::penguin::PenguinPawn*> > >::__normal_iterator(game::penguin::PenguinPawn** const&)
  0.00      1.71     0.00   101933     0.00     0.00  std::_Vector_base<game::penguin::BoardCell*, std::allocator<game::penguin::BoardCell*> >::_M_deallocate(game::penguin::BoardCell**, unsigned long)
  0.00      1.71     0.00   101622     0.00     0.00  __gnu_cxx::__normal_iterator<game::penguin::PenguinPawn**, std::vector<game::penguin::PenguinPawn*, std::allocator<game::penguin::PenguinPawn*> > >::operator++()
  0.00      1.71     0.00   101456     0.00     0.00  std::allocator<game::penguin::BoardCell*>::~allocator()
  0.00      1.71     0.00   101285     0.00     0.00  void std::_Destroy<game::penguin::BoardCell**>(game::penguin::BoardCell**, game::penguin::BoardCell**)
  0.00      1.71     0.00   100726     0.00     0.00  __gnu_cxx::__normal_iterator<game::penguin::PenguinPawn**, std::vector<game::penguin::PenguinPawn*, std::allocator<game::penguin::PenguinPawn*> > >::operator*() const
  0.00      1.71     0.00    99969     0.00     0.00  std::vector<game::penguin::BoardCell*, std::allocator<game::penguin::BoardCell*> >::end()
  0.00      1.71     0.00    99674     0.00     0.00  std::vector<game::penguin::BoardCell*, std::allocator<game::penguin::BoardCell*> >::~vector()
  0.00      1.71     0.00    99650     0.00     0.00  __gnu_cxx::new_allocator<game::penguin::BoardCell*>::~new_allocator()
  0.00      1.71     0.00    99180     0.00     0.00  std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > >* std::__addressof<std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > >(std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > >&)
  0.00      1.71     0.00    98230     0.00     0.00  void std::_Destroy_aux<true>::__destroy<game::penguin::BoardCell**>(game::penguin::BoardCell**, game::penguin::BoardCell**)
  0.00      1.71     0.00    98130     0.00     0.00  void std::_Destroy<game::penguin::BoardCell**, game::penguin::BoardCell*>(game::penguin::BoardCell**, game::penguin::BoardCell**, std::allocator<game::penguin::BoardCell*>&)
  0.00      1.71     0.00    97978     0.00     0.00  std::_Vector_base<game::penguin::BoardCell*, std::allocator<game::penguin::BoardCell*> >::_M_get_Tp_allocator()
  0.00      1.71     0.00    96921     0.00     0.00  std::_Vector_base<game::penguin::BoardCell*, std::allocator<game::penguin::BoardCell*> >::~_Vector_base()
  0.00      1.71     0.00    96847     0.00     0.00  mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>* const& std::forward<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>* const&>(std::remove_reference<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>* const&>::type&)
  0.00      1.71     0.00    89292     0.00     0.00  std::allocator_traits<std::allocator<game::penguin::BoardCell*> >::deallocate(std::allocator<game::penguin::BoardCell*>&, game::penguin::BoardCell**, unsigned long)
  0.00      1.71     0.00    88603     0.00     0.01  game::penguin::PenguinGame::isFinished() const
  0.00      1.71     0.00    80819     0.00     0.00  std::stack<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::deque<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > >::top()
  0.00      1.71     0.00    80729     0.00     0.00  game::History<game::penguin::BoardCell, game::penguin::PenguinPawn>::dequeue()
  0.00      1.71     0.00    79767     0.00     0.00  mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>** std::__niter_base<mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>**>(mcts::Node<game::penguin::BoardCell, game::penguin::PenguinPawn>**)
  0.00      1.71     0.00    77696     0.00     0.00  void std::allocator_traits<std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > >::construct<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&>(std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> >&, game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*, game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)
  0.00      1.71     0.00    77229     0.00     0.00  void std::allocator_traits<std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > >::destroy<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> >(std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> >&, game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*)
  0.00      1.71     0.00    76929     0.00     0.00  std::_Deque_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>&, game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*>::_Deque_iterator(std::_Deque_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>&, game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*> const&)
  0.00      1.71     0.00    76842     0.00     0.00  std::stack<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::deque<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > >::push(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)
  0.00      1.71     0.00    76580     0.00     0.00  void __gnu_cxx::new_allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> >::construct<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&>(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*, game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)
  0.00      1.71     0.00    76406     0.00     0.00  std::deque<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > >::push_back(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> const&)
  0.00      1.71     0.00    75456     0.00     0.00  game::AbstractBoard<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::performMove(game::penguin::PenguinPawn*, game::penguin::BoardCell*)
  0.00      1.71     0.00    74932     0.00     0.00  std::stack<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::deque<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > > >::pop()
  0.00      1.71     0.00    74757     0.00     0.00  void __gnu_cxx::new_allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> >::destroy<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> >(game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*)
  0.00      1.71     0.00    74688     0.00     0.00  std::deque<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > >::pop_back()
  0.00      1.71     0.00    74319     0.00     0.00  std::deque<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > >::back()
  0.00      1.71     0.00    74316     0.00     0.00  game::penguin::PenguinGame::play(game::penguin::PenguinPawn*, game::penguin::BoardCell*)
  0.00      1.71     0.00    74043     0.00     0.00  std::_Deque_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>&, game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*>::operator*() const
  0.00      1.71     0.00    73820     0.00     0.00  game::penguin::HumanPlayer::addScore(int)
  0.00      1.71     0.00    72345     0.00     0.00  std::_Deque_iterator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>&, game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>*>::operator--()
  0.00      1.71     0.00    71065     0.00     0.00  game::AbstractBoard<game::penguin::BoardCell, game::penguin::HumanPlayer, game::penguin::PenguinPawn>::revertMove()
  0.00      1.71     0.00    71017     0.00     0.00  game::penguin::PenguinGame::revertPlay()
  0.00      1.71     0.00    70852     0.00     0.00  game::penguin::Board::performMove(game::penguin::PenguinPawn*, game::penguin::BoardCell*)
  0.00      1.71     0.00    69409     0.00     0.00  game::penguin::HumanPlayer::substractScore(int)
  0.00      1.71     0.00    65407     0.00     0.00  game::AbstractPawn<game::penguin::HumanPlayer, game::penguin::BoardCell>::getOwner() const
  0.00      1.71     0.00    56296     0.00     0.00  std::_Vector_base<game::penguin::PenguinPawn*, std::allocator<game::penguin::PenguinPawn*> >::_Vector_impl::~_Vector_impl()
  0.00      1.71     0.00    55743     0.00     0.00  std::vector<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > >::operator[](unsigned long)
  0.00      1.71     0.00    55583     0.00     0.00  std::_Vector_base<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn>, std::allocator<game::Move<game::penguin::BoardCell, game::penguin::PenguinPawn> > >::_Vector_impl::~_Vector_impl()
